
Gurobi 11.0.3 (linux64, Java) logging started sáb 20 dez 2025 01:23:22 -03

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2566693
Academic license 2566693 - for non-commercial use only - registered to ja___@ufv.br
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 2.8398712201892718e-08
Set parameter Threads to value 1
Set parameter NodefileDir to value "/home/ps12398/efpe/goalProgrammingMarcos/"
Set parameter NodefileStart to value 0.1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads

Academic license 2566693 - for non-commercial use only - registered to ja___@ufv.br
Optimize a model with 257643 rows, 174944 columns and 1943429 nonzeros
Model fingerprint: 0x9643c39c
Model has 300 quadratic constraints
Variable types: 87326 continuous, 87618 integer (295 binary)
Coefficient statistics:
  Matrix range     [3e-03, 3e+06]
  QMatrix range    [3e-03, 5e+04]
  QLMatrix range   [1e+00, 5e+04]
  Objective range  [1e+00, 7e+07]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 6e+06]
Presolve removed 255895 rows and 172676 columns
Presolve time: 0.82s
Presolved: 2891 rows, 2626 columns, 329427 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 295 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 953 continuous, 1673 integer (297 binary)
Found heuristic solution: objective 1.468593e+07

Root relaxation: objective 4.947239e+05, 592 iterations, 0.17 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 494723.915    0  517 1.4686e+07 494723.915  96.6%     -    1s
     0     0 1065937.76    0  467 1.4686e+07 1065937.76  92.7%     -    2s
     0     0 1090894.89    0  460 1.4686e+07 1090894.89  92.6%     -    4s
     0     0 1090894.89    0  460 1.4686e+07 1090894.89  92.6%     -    4s
     0     0 1108770.39    0  461 1.4686e+07 1108770.39  92.5%     -    4s
H    0     0                    4594350.9443 1108770.39  75.9%     -    5s
     0     0 1108770.39    0  461 4594350.94 1108770.39  75.9%     -    5s
     0     0 1108770.39    0  461 4594350.94 1108770.39  75.9%     -    5s
     0     0 1108770.39    0  460 4594350.94 1108770.39  75.9%     -    5s
     0     0 1108810.95    0  460 4594350.94 1108810.95  75.9%     -    6s
H    0     0                    4401381.8049 1108818.59  74.8%     -    7s
     0     2 1108818.59    0  460 4401381.80 1108818.59  74.8%     -    8s
    40    42 1108947.57   30  436 4401381.80 1108877.38  74.8%   1.2   10s
H   52    52                    4377348.3779 1108877.38  74.7%   1.1   10s
H  104   104                    4377348.3346 1108877.38  74.7%   1.1   11s
   291   293 1108947.57  244  311 4377348.33 1108877.38  74.7%   1.1   15s
H  370   370                    3944330.1215 1108877.38  71.9%   1.1   17s
   462   464 1108947.57  379  297 3944330.12 1108877.38  71.9%   1.2   20s
H  498   498                    3939533.4366 1108877.38  71.9%   1.3   21s
H  539   539                    3939533.3239 1108877.38  71.9%   1.3   23s
   617   619 1108947.57  532  297 3939533.32 1108877.38  71.9%   1.5   25s
H  635   635                    3931142.2461 1108877.38  71.8%   1.6   26s
H  791   791                    3902885.2894 1108877.38  71.6%   1.9   30s
H  887   887                    3896768.0565 1108877.38  71.5%   2.1   34s
   936   938 1110640.87  840  297 3896768.06 1108877.38  71.5%   2.1   35s
  1148  1150 1111392.36 1042  297 3896768.06 1108877.38  71.5%   2.0   40s
 59618 57050 1586563.72 8449  313 3060443.56 1280326.77  58.2%  22.4 1530s
 59872 57304 1577696.58 8576  304 3060443.56 1280326.77  58.2%  22.5 1535s
 60140 57572 1591570.25 8710  314 3060443.56 1280326.77  58.2%  22.6 1540s
 60398 57830 1587378.78 8839  312 3060443.56 1280326.77  58.2%  22.6 1545s
 60640 58072 1596218.57 8960  309 3060443.56 1280326.77  58.2%  22.7 1555s
 60850 58282 1590744.66 9065  302 3060443.56 1280326.77  58.2%  22.8 1560s
 61095 58527 1660325.37 9072  336 3060443.56 1280326.77  58.2%  22.9 1565s
 61344 58776 1714080.17 9072  327 3060443.56 1280326.77  58.2%  23.1 1570s
 61600 59032 1714845.33 9072  326 3060443.56 1280326.77  58.2%  23.2 1575s
 61858 59290 1768641.64 9071  323 3060443.56 1280326.77  58.2%  23.3 1580s
 62096 59528 1722783.62 9072  332 3060443.56 1280326.77  58.2%  23.4 1585s
 62366 59798 1692666.98 9072  327 3060443.56 1280326.77  58.2%  23.5 1590s
 62605 60037 1697557.67 9072  328 3060443.56 1280326.77  58.2%  23.6 1595s
 62856 60288 1677018.65 9071  330 3060443.56 1280326.77  58.2%  23.7 1600s
 63054 60486 1280439.07  305  297 3060443.56 1280326.77  58.2%  23.7 1688s
 63179 60611 1280496.05  367  301 3060443.56 1280326.77  58.2%  23.6 1690s
 63583 61015 1281033.02  569  307 3060443.56 1280326.77  58.2%  23.5 1695s
 63935 61367 1283809.97  745  297 3060443.56 1280326.77  58.2%  23.4 1700s
 64323 61755 1281982.06  939  297 3060443.56 1280326.77  58.2%  23.3 1705s
 64728 62160 1283535.28 1142  297 3060443.56 1280326.77  58.2%  23.2 1710s
 65169 62601 1287187.69 1362  297 3060443.56 1280326.77  58.2%  23.0 1715s
 65480 62912 1285316.82 1518  297 3060443.56 1280326.77  58.2%  22.9 1720s
 65711 63143 1288955.33 1633  297 3060443.56 1280326.77  58.2%  22.9 1728s
 65804 63236 1286015.37 1680  301 3060443.56 1280326.77  58.2%  22.8 1730s
 66189 63621 1288900.30 1872  313 3060443.56 1280326.77  58.2%  22.7 1735s
 66590 64022 1288552.96 2073  298 3060443.56 1280326.77  58.2%  22.7 1740s
 66962 64394 1290104.04 2259  304 3060443.56 1280326.77  58.2%  22.6 1745s
 67381 64813 1292217.97 2468  298 3060443.56 1280326.77  58.2%  22.4 1750s
 67759 65191 1293343.32 2657  297 3060443.56 1280326.77  58.2%  22.3 1755s
 68194 65626 1295777.06 2875  297 3060443.56 1280326.77  58.2%  22.2 1760s
 68533 65965 1297447.72 3044  307 3060443.56 1280326.77  58.2%  22.2 1765s
 68819 66251 1303977.70 3187  297 3060443.56 1280326.77  58.2%  22.2 1770s
 69145 66577 1306402.09 3350  296 3060443.56 1280326.77  58.2%  22.3 1775s
 69536 66968 1306633.21 3546  298 3060443.56 1280326.77  58.2%  22.2 1780s
 69957 67389 1309442.71 3756  297 3060443.56 1280326.77  58.2%  22.1 1785s
 70377 67809 1312088.78 3966  303 3060443.56 1280326.77  58.2%  22.0 1790s
 70767 68199 1317945.25 4161  315 3060443.56 1280326.77  58.2%  21.9 1824s
 70782 68214 1314391.12 4169  305 3060443.56 1280326.77  58.2%  21.9 1829s
 70787 68219 1318855.49 4171  312 3060443.56 1280326.77  58.2%  21.9 1830s
 71167 68599 1322196.94 4361  311 3060443.56 1280326.77  58.2%  21.8 1835s
 71545 68977 1325894.28 4550  303 3060443.56 1280326.77  58.2%  21.8 1840s
 71899 69331 1324340.67 4727  306 3060443.56 1280326.77  58.2%  21.8 1845s
 72249 69681 1331556.73 4902  327 3060443.56 1280326.77  58.2%  21.9 1850s
 72560 69992 1332896.28 5058  297 3060443.56 1280326.77  58.2%  21.9 1855s
 72903 70335 1336436.87 5229  301 3060443.56 1280326.77  58.2%  22.0 1860s
 73247 70679 1339927.82 5401  314 3060443.56 1280326.77  58.2%  22.0 1865s
 73599 71031 1344192.51 5577  339 3060443.56 1280326.77  58.2%  22.0 1870s
 73874 71306 1346239.84 5715  299 3060443.56 1280326.77  58.2%  22.1 1875s
 74238 71670 1390182.69 5897  321 3060443.56 1280326.77  58.2%  22.1 1880s
 74593 72025 1398725.45 6074  352 3060443.56 1280326.77  58.2%  22.1 1885s
 74941 72373 1396607.92 6248  297 3060443.56 1280326.77  58.2%  22.1 1890s
 75332 72764 1399055.65 6444  297 3060443.56 1280326.77  58.2%  22.1 1895s
 75580 73012 1401353.51 6568  297 3060443.56 1280326.77  58.2%  22.1 1951s
 75819 73251 1423841.08 6687  356 3060443.56 1280326.77  58.2%  22.0 1955s
 75853 73285 1423648.75 6704  356 3060443.56 1280326.77  58.2%  22.0 1960s
 76149 73581 1407924.29 6852  297 3060443.56 1280326.77  58.2%  22.0 1965s
 76502 73934 1412052.11 7029  300 3060443.56 1280326.77  58.2%  22.0 1970s
 76889 74321 1427128.97 7222  347 3060443.56 1280326.77  58.2%  22.0 1975s
 77216 74648 1433670.31 7386  311 3060443.56 1280326.77  58.2%  22.1 1980s
 77487 74919 1449980.63 7521  362 3060443.56 1280326.77  58.2%  22.2 1985s
 77804 75236 1444027.32 7680  301 3060443.56 1280326.77  58.2%  22.3 1990s
 78115 75547 1462874.18 7835  343 3060443.56 1280326.77  58.2%  22.3 1995s
 78469 75901 1471458.39 8012  305 3060443.56 1280326.77  58.2%  22.3 2000s
 78683 76115 1482034.70 8119  343 3060443.56 1280326.77  58.2%  22.4 2005s
 78868 76300 1491715.87 8212  316 3060443.56 1280326.77  58.2%  22.5 2010s
 79039 76471 1509951.57 8297  343 3060443.56 1280326.77  58.2%  22.7 2015s
 79229 76661 1517295.02 8392  336 3060443.56 1280326.77  58.2%  22.8 2020s
 79427 76859 1521620.39 8491  336 3060443.56 1280326.77  58.2%  22.9 2025s
 79573 77005 1563852.83 8564  362 3060443.56 1280326.77  58.2%  23.0 2087s
 79689 77121 1576588.04 8622  367 3060443.56 1280326.77  58.2%  23.0 2090s
 79952 77384 1658676.21 8754  361 3060443.56 1280326.77  58.2%  23.0 2095s
 80186 77618 1711694.77 8871  343 3060443.56 1280326.77  58.2%  23.0 2100s
 80450 77882 1749653.33 9003  340 3060443.56 1280326.77  58.2%  23.1 2105s
 80703 78135 1803664.23 9129  343 3060443.56 1280326.77  58.2%  23.2 2110s
 80924 78356 1853771.55 9240  333 3060443.56 1280326.77  58.2%  23.2 2119s
 80945 78377 1854048.20 9250  344 3060443.56 1280326.77  58.2%  23.2 2120s
 81204 78636 1884397.57 9263  354 3060443.56 1280326.77  58.2%  23.3 2125s
 81542 78974 1872262.39 9263  336 3060443.56 1280326.77  58.2%  23.3 2130s
 81854 79286 1868677.14 9260  333 3060443.56 1280326.77  58.2%  23.4 2135s
 82163 79595 1878813.39 9263  346 3060443.56 1280326.77  58.2%  23.4 2140s
 82418 79850 1898842.21 9263  341 3060443.56 1280326.77  58.2%  23.5 2145s
 82642 80074 1891073.71 9263  354 3060443.56 1280326.77  58.2%  23.6 2150s
 82860 80292 1893115.70 9262  344 3060443.56 1280326.77  58.2%  23.7 2155s
 83063 80495 1284797.58  288  297 3060443.56 1280326.77  58.2%  23.8 2160s
 83472 80904 1284969.50  492  297 3060443.56 1280326.77  58.2%  23.7 2165s
 83752 81184 1285069.83  632  297 3060443.56 1280326.77  58.2%  23.7 2234s
 83823 81255 1285095.24  668  297 3060443.56 1280326.77  58.2%  23.7 2235s
 84208 81640 1285315.40  860  297 3060443.56 1280326.77  58.2%  23.6 2240s
 84607 82039 1286459.21 1060  308 3060443.56 1280326.77  58.2%  23.5 2245s
 84984 82416 1286996.40 1248  297 3060443.56 1280326.77  58.2%  23.4 2250s
 85419 82851 1287750.82 1466  297 3060443.56 1280326.77  58.2%  23.3 2255s
 85802 83234 1288464.44 1657  297 3060443.56 1280326.77  58.2%  23.2 2260s
 85995 83427 1288837.12 1754  297 3060443.56 1280326.77  58.2%  23.2 2266s
 86240 83672 1293208.63 1876  311 3060443.56 1280326.77  58.2%  23.1 2270s
 86693 84125 1291136.20 2103  309 3060443.56 1280326.77  58.2%  23.0 2275s
 87110 84542 1292296.85 2311  310 3060443.56 1280326.77  58.2%  23.0 2280s
 87578 85010 1300457.85 2545  317 3060443.56 1280326.77  58.2%  22.9 2285s
 87976 85408 1329937.05 2744  313 3060443.56 1280326.77  58.2%  22.9 2290s
 88416 85848 1331031.39 2964  296 3060443.56 1280326.77  58.2%  22.8 2295s
 88828 86260 1343099.89 3170  300 3060443.56 1280326.77  58.2%  22.7 2300s
 89127 86559 1343694.68 3320  310 3060443.56 1280326.77  58.2%  22.8 2305s
 89436 86868 1350199.14 3474  299 3060443.56 1280326.77  58.2%  22.8 2310s
 89842 87274 1345173.05 3677  297 3060443.56 1280326.77  58.2%  22.7 2315s
 90208 87640 1349217.68 3860  297 3060443.56 1280326.77  58.2%  22.7 2320s
 90578 88010 1362332.44 4045  299 3060443.56 1280326.77  58.2%  22.6 2325s
 90846 88278 1366381.50 4179  299 3060443.56 1280326.77  58.2%  22.6 2330s
 91066 88498 1366379.89 4289  299 3060443.56 1280326.77  58.2%  22.7 2338s
 91122 88554 1366378.95 4317  299 3060443.56 1280326.77  58.2%  22.7 2340s
 91390 88822 1366376.23 4451  299 3060443.56 1280326.77  58.2%  22.7 2345s
 91660 89092 1366376.50 4586  299 3060443.56 1280326.77  58.2%  22.7 2350s
 91976 89408 1366381.62 4744  299 3060443.56 1280326.77  58.2%  22.8 2355s
 92343 89775 1375110.33 4928  328 3060443.56 1280326.77  58.2%  22.8 2360s
 92704 90136 1390359.48 5108  311 3060443.56 1280326.77  58.2%  22.8 2365s
 92984 90416 1382194.11 5248  306 3060443.56 1280326.77  58.2%  22.9 2370s
 93352 90784 1387614.23 5432  355 3060443.56 1280326.77  58.2%  22.9 2375s
 93577 91009 1389459.49 5545  301 3060443.56 1280326.77  58.2%  22.9 2416s
 93837 91269 1390824.55 5675  297 3060443.56 1280326.77  58.2%  22.9 2420s
 94170 91602 1405579.14 5841  303 3060443.56 1280326.77  58.2%  22.9 2425s
 94433 91865 1394442.96 5973  297 3060443.56 1280326.77  58.2%  23.0 2430s
 94736 92168 1396272.48 6124  333 3060443.56 1280326.77  58.2%  23.0 2435s
 95018 92450 1410812.56 6265  301 3060443.56 1280326.77  58.2%  23.0 2440s
 95311 92743 1400525.23 6412  332 3060443.56 1280326.77  58.2%  23.1 2445s
 95593 93025 1400977.42 6553  297 3060443.56 1280326.77  58.2%  23.1 2450s
 95892 93324 1403098.30 6702  335 3060443.56 1280326.77  58.2%  23.2 2455s
 96108 93540 1430000.36 6810  357 3060443.56 1280326.77  58.2%  23.2 2460s
 96137 93569 1433140.41 6825  330 3060443.56 1280326.77  58.2%  23.3 2465s
 96398 93830 1451426.37 6955  366 3060443.56 1280326.77  58.2%  23.3 2470s
 96675 94107 1440144.78 7094  343 3060443.56 1280326.77  58.2%  23.3 2475s
 97066 94498 1458387.13 7289  353 3060443.56 1280326.77  58.2%  23.3 2480s
 97473 94905 1446960.61 7493  299 3060443.56 1280326.77  58.2%  23.3 2485s
 97610 95042 1449265.40 7561  312 3060443.56 1280326.77  58.2%  23.3 2537s
 97812 95244 1464687.81 7662  350 3060443.56 1280326.77  58.2%  23.3 2540s
 98157 95589 1457728.48 7835  301 3060443.56 1280326.77  58.2%  23.4 2545s
 98480 95912 1471203.56 7996  350 3060443.56 1280326.77  58.2%  23.4 2550s
 98882 96314 1469029.35 8197  302 3060443.56 1280326.77  58.2%  23.4 2555s
 99213 96645 1473834.41 8363  303 3060443.56 1280326.77  58.2%  23.4 2560s
 99579 97011 1479046.20 8546  299 3060443.56 1280326.77  58.2%  23.4 2565s
 99936 97368 1483601.21 8724  332 3060443.56 1280326.77  58.2%  23.4 2570s
 100313 97745 1487727.01 8913  300 3060443.56 1280326.77  58.2%  23.4 2575s
 100694 98126 1491834.62 9103  334 3060443.56 1280326.77  58.2%  23.3 2580s
 101056 98488 1497775.66 9284  336 3060443.56 1280326.77  58.2%  23.3 2585s
 101208 98640 1508431.35 9294  356 3060443.56 1280326.77  58.2%  23.4 2593s
 101258 98690 1498842.60 9291  345 3060443.56 1280326.77  58.2%  23.4 2595s
 101466 98898 1535146.88 9295  365 3060443.56 1280326.77  58.2%  23.5 2600s
 101686 99118 1532043.25 9295  360 3060443.56 1280326.77  58.2%  23.5 2605s
H101694 99124                    3040432.6203 1280326.77  57.9%  23.5 2605s
 101898 99330 1522438.14 9292  361 3040432.62 1280326.77  57.9%  23.6 2610s
 102003 99435 1571671.45 9295  357 3040432.62 1280326.77  57.9%  23.6 2681s
 102182 99614 1542611.02 9295  361 3040432.62 1280326.77  57.9%  23.7 2685s
 102426 99858 1542545.14 9293  365 3040432.62 1280326.77  57.9%  23.8 2690s
H102464 99894                    3029421.2271 1280326.77  57.7%  23.8 2691s
 102636 100068 1514651.35 9293  358 3029421.23 1280326.77  57.7%  23.9 2695s
 102871 100303 1545692.67 9295  362 3029421.23 1280326.77  57.7%  23.9 2700s
H102887 100317                    3022545.9919 1280326.77  57.6%  23.9 2700s
 103078 100510 1562026.47 9293  356 3022545.99 1280326.77  57.6%  24.0 2705s
 103401 100833 1285547.40  419  300 3022545.99 1280326.77  57.6%  24.0 2710s
 103755 101187 1286335.06  596  299 3022545.99 1280326.77  57.6%  23.9 2715s
 104132 101564 1286088.33  785  298 3022545.99 1280326.77  57.6%  23.8 2720s
 104569 102001 1286801.73 1003  304 3022545.99 1280326.77  57.6%  23.7 2725s
 104973 102405 1289988.18 1205  299 3022545.99 1280326.77  57.6%  23.7 2730s
 105368 102800 1288537.91 1403  297 3022545.99 1280326.77  57.6%  23.6 2735s
 105796 103228 1289457.30 1617  297 3022545.99 1280326.77  57.6%  23.5 2740s
H106109 103539                    3022014.2244 1280326.77  57.6%  23.5 2743s
 106185 103617 1290755.11 1811  305 3022014.22 1280326.77  57.6%  23.5 2745s
 106279 103711 1294778.91 1858  302 3022014.22 1280326.77  57.6%  23.5 2750s
 106555 103987 1295009.37 1996  302 3022014.22 1280326.77  57.6%  23.4 2755s
 106654 104086 1292498.80 2046  297 3022014.22 1280326.77  57.6%  23.4 2788s
 106773 104205 1295224.39 2105  302 3022014.22 1280326.77  57.6%  23.4 2790s
H107109 104539                    3009106.5823 1280326.77  57.5%  23.4 2793s
 107178 104610 1301614.29 2308  298 3009106.58 1280326.77  57.5%  23.4 2795s
 107611 105043 1312301.53 2524  299 3009106.58 1280326.77  57.5%  23.3 2800s
 107929 105361 1312314.79 2683  299 3009106.58 1280326.77  57.5%  23.3 2805s
 108259 105691 1315603.92 2848  300 3009106.58 1280326.77  57.5%  23.3 2810s
 108617 106049 1319251.62 3027  298 3009106.58 1280326.77  57.5%  23.3 2815s
 108967 106399 1322964.93 3202  304 3009106.58 1280326.77  57.5%  23.3 2820s
 109353 106785 1326950.52 3395  298 3009106.58 1280326.77  57.5%  23.3 2825s
 109785 107217 1322211.15 3611  301 3009106.58 1280326.77  57.5%  23.3 2830s
 110197 107629 1334601.56 3817  316 3009106.58 1280326.77  57.5%  23.2 2835s
 110606 108038 1332855.86 4022  297 3009106.58 1280326.77  57.5%  23.2 2840s
H110852 108282                    2976263.8230 1280326.77  57.0%  23.2 2844s
 110888 108320 1347241.84 4163  337 2976263.82 1280326.77  57.0%  23.2 2845s
 111157 108589 1370876.33 4297  352 2976263.82 1280326.77  57.0%  23.3 2850s
 111350 108782 1348852.97 4394  313 2976263.82 1280326.77  57.0%  23.3 2857s
 111471 108903 1360431.14 4454  351 2976263.82 1280326.77  57.0%  23.3 2860s
 111813 109245 1361346.19 4625  304 2976263.82 1280326.77  57.0%  23.4 2865s
H111852 109282                    2976263.8058 1280326.77  57.0%  23.4 2865s
 112143 109575 1366100.16 4790  300 2976263.81 1280326.77  57.0%  23.4 2870s
 112525 109957 1366106.04 4981  300 2976263.81 1280326.77  57.0%  23.5 2875s
 112907 110339 1377209.31 5172  311 2976263.81 1280326.77  57.0%  23.5 2880s
 113395 110827 1377598.66 5416  299 2976263.81 1280326.77  57.0%  23.5 2885s
 113789 111221 1371804.06 5613  311 2976263.81 1280326.77  57.0%  23.5 2890s
 114117 111549 1382705.60 5777  353 2976263.81 1280326.77  57.0%  23.5 2895s
 114413 111845 1388242.06 5925  351 2976263.81 1280326.77  57.0%  23.6 2900s
 114738 112170 1391901.81 6088  355 2976263.81 1280326.77  57.0%  23.6 2905s
 115092 112524 1384162.75 6265  296 2976263.81 1280326.77  57.0%  23.6 2910s
 115469 112901 1387437.57 6453  300 2976263.81 1280326.77  57.0%  23.6 2915s
 115823 113255 1398311.62 6630  351 2976263.81 1280326.77  57.0%  23.6 2920s
 115878 113310 1391076.58 6658  336 2976263.81 1280326.77  57.0%  23.6 2975s
 116168 113600 1393507.84 6803  311 2976263.81 1280326.77  57.0%  23.7 2980s
H116176 113606                    2972292.3703 1280326.77  56.9%  23.7 2980s
 116392 113824 1407788.26 6915  360 2972292.37 1280326.77  56.9%  23.7 2985s
 116421 113853 1395781.36 6929  345 2972292.37 1280326.77  56.9%  23.8 2990s
 116665 114097 1398255.53 7051  340 2972292.37 1280326.77  56.9%  23.8 2995s
 116941 114373 1401116.12 7189  346 2972292.37 1280326.77  56.9%  23.9 3000s
 117241 114673 1421977.48 7339  367 2972292.37 1280326.77  56.9%  23.9 3005s
 117546 114978 1430449.57 7492  371 2972292.37 1280326.77  56.9%  24.0 3010s
 117837 115269 1431124.06 7637  362 2972292.37 1280326.77  56.9%  24.1 3015s
 118133 115565 1433550.03 7785  362 2972292.37 1280326.77  56.9%  24.1 3020s
 118300 115732 1419378.38 7869  304 2972292.37 1280326.77  56.9%  24.2 3025s
 118585 116017 1437993.82 8011  348 2972292.37 1280326.77  56.9%  24.2 3030s
 118883 116315 1439706.32 8160  343 2972292.37 1280326.77  56.9%  24.2 3035s
 119205 116637 1448108.44 8321  355 2972292.37 1280326.77  56.9%  24.3 3040s
 119491 116923 1448611.86 8464  350 2972292.37 1280326.77  56.9%  24.3 3045s
 119751 117183 1450381.73 8594  349 2972292.37 1280326.77  56.9%  24.4 3050s
 120065 117497 1468479.25 8751  365 2972292.37 1280326.77  56.9%  24.4 3055s
 120343 117775 1472574.73 8890  363 2972292.37 1280326.77  56.9%  24.4 3060s
 120369 117801 1472771.88 8903  363 2972292.37 1280326.77  56.9%  24.5 3129s
 120381 117813 1472782.76 8909  359 2972292.37 1280326.77  56.9%  24.5 3130s
 120743 118175 1450030.30 9090  301 2972292.37 1280326.77  56.9%  24.5 3135s
 121098 118530 1455651.27 9268  297 2972292.37 1280326.77  56.9%  24.5 3140s
 121351 118783 1518340.72 9309  360 2972292.37 1280326.77  56.9%  24.6 3145s
 121492 118924 1496117.17 9307  361 2972292.37 1280326.77  56.9%  24.6 3153s
 121533 118965 1516251.35 9311  365 2972292.37 1280326.77  56.9%  24.6 3155s
 121718 119150 1514959.57 9308  365 2972292.37 1280326.77  56.9%  24.7 3160s
 121924 119356 1597210.60 9310  362 2972292.37 1280326.77  56.9%  24.8 3165s
H122021 119451                    2959889.0618 1280326.77  56.7%  24.8 3167s
 122127 119559 1558182.50 9311  365 2959889.06 1280326.77  56.7%  24.8 3170s
 122376 119808 1522026.15 9311  363 2959889.06 1280326.77  56.7%  24.9 3175s
 122612 120044 1507924.97 9309  358 2959889.06 1280326.77  56.7%  25.0 3180s
H122647 120077                    2959888.5551 1280326.77  56.7%  25.0 3181s
 122778 120210 1495014.25 9311  362 2959888.56 1280326.77  56.7%  25.1 3185s
 122942 120374 1606503.64 9311  368 2959888.56 1280326.77  56.7%  25.1 3190s
 123117 120549 1595800.58 9311  364 2959888.56 1280326.77  56.7%  25.2 3195s
 123366 120798 1285659.10  356  297 2959888.56 1280326.77  56.7%  25.2 3200s
 123727 121159 1285584.43  537  297 2959888.56 1280326.77  56.7%  25.1 3205s
 124182 121614 1286801.81  764  303 2959888.56 1280326.77  56.7%  25.1 3210s
 124273 121705 1286883.54  810  297 2959888.56 1280326.77  56.7%  25.0 3267s
 124484 121916 1288392.76  915  299 2959888.56 1280326.77  56.7%  25.0 3270s
 124911 122343 1287985.36 1129  297 2959888.56 1280326.77  56.7%  25.0 3275s
 125283 122715 1289018.32 1315  297 2959888.56 1280326.77  56.7%  24.9 3280s
 125690 123122 1291408.01 1518  301 2959888.56 1280326.77  56.7%  24.9 3285s
 126061 123493 1291589.86 1704  297 2959888.56 1280326.77  56.7%  24.8 3290s
 126464 123896 1298414.84 1905  299 2959888.56 1280326.77  56.7%  24.8 3295s
 126563 123995 1299516.71 1955  311 2959888.56 1280326.77  56.7%  24.8 3303s
 126599 124031 1295457.84 1973  297 2959888.56 1280326.77  56.7%  24.8 3305s
 127042 124474 1300581.05 2194  312 2959888.56 1280326.77  56.7%  24.7 3310s
 127494 124926 1307913.94 2420  299 2959888.56 1280326.77  56.7%  24.7 3315s
 127922 125354 1305912.74 2634  313 2959888.56 1280326.77  56.7%  24.6 3320s
 128371 125803 1305045.10 2859  297 2959888.56 1280326.77  56.7%  24.6 3325s
 128849 126281 1308060.29 3098  298 2959888.56 1280326.77  56.7%  24.5 3330s
 129232 126664 1318096.64 3289  307 2959888.56 1280326.77  56.7%  24.5 3335s
 129576 127008 1321649.33 3461  301 2959888.56 1280326.77  56.7%  24.5 3340s
 129888 127320 1317834.07 3617  312 2959888.56 1280326.77  56.7%  24.5 3345s
 130363 127795 1329526.85 3855  316 2959888.56 1280326.77  56.7%  24.5 3350s
 130805 128237 1324842.91 4076  300 2959888.56 1280326.77  56.7%  24.4 3355s
 131263 128695 1377576.04 4305  315 2959888.56 1280326.77  56.7%  24.4 3360s
 131605 129037 1330773.94 4476  299 2959888.56 1280326.77  56.7%  24.4 3365s
 131635 129067 1338505.75 4491  320 2959888.56 1280326.77  56.7%  24.4 3370s
 131946 129378 1333905.55 4646  300 2959888.56 1280326.77  56.7%  24.4 3375s
 132290 129722 1344272.81 4818  301 2959888.56 1280326.77  56.7%  24.5 3380s
 132668 130100 1339343.55 5007  297 2959888.56 1280326.77  56.7%  24.5 3385s
 133095 130527 1341090.16 5221  297 2959888.56 1280326.77  56.7%  24.4 3390s
 133554 130986 1352505.27 5450  299 2959888.56 1280326.77  56.7%  24.4 3395s
 133558 130990 1352506.74 5452  300 2959888.56 1280326.77  56.7%  24.4 3436s
 133809 131241 1344410.28 5578  299 2959888.56 1280326.77  56.7%  24.4 3440s
 134252 131684 1346958.62 5799  297 2959888.56 1280326.77  56.7%  24.4 3445s
 134616 132048 1349532.17 5981  297 2959888.56 1280326.77  56.7%  24.4 3450s
 134982 132414 1362565.73 6164  357 2959888.56 1280326.77  56.7%  24.4 3455s
 135073 132505 1353524.54 6210  297 2959888.56 1280326.77  56.7%  24.4 3460s
 135387 132819 1357837.65 6367  334 2959888.56 1280326.77  56.7%  24.5 3465s
 135684 133116 1377000.41 6515  357 2959888.56 1280326.77  56.7%  24.5 3470s
 136083 133515 1369112.77 6715  312 2959888.56 1280326.77  56.7%  24.5 3475s
 136412 133844 1381740.43 6879  340 2959888.56 1280326.77  56.7%  24.5 3480s
 136697 134129 1373582.70 7022  324 2959888.56 1280326.77  56.7%  24.5 3485s
 136753 134185 1374176.14 7050  324 2959888.56 1280326.77  56.7%  24.5 3490s
 137046 134478 1377593.62 7196  350 2959888.56 1280326.77  56.7%  24.6 3495s
 137357 134789 1385970.33 7352  319 2959888.56 1280326.77  56.7%  24.6 3500s
 137376 134808 1378273.43 7361  339 2959888.56 1280326.77  56.7%  24.6 3549s
 137379 134811 1389771.60 7363  354 2959888.56 1280326.77  56.7%  24.6 3550s
 137674 135106 1392047.12 7510  343 2959888.56 1280326.77  56.7%  24.7 3555s
 138016 135448 1392596.55 7681  334 2959888.56 1280326.77  56.7%  24.7 3560s
 138340 135772 1400273.11 7843  364 2959888.56 1280326.77  56.7%  24.8 3565s
 138662 136094 1399546.88 8004  361 2959888.56 1280326.77  56.7%  24.8 3570s
 138935 136367 1387333.85 8141  297 2959888.56 1280326.77  56.7%  24.8 3575s
 139199 136631 1388741.74 8273  297 2959888.56 1280326.77  56.7%  24.9 3580s
