
Gurobi 11.0.3 (linux64, Java) logging started sáb 20 dez 2025 09:32:57 -03

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2566693
Academic license 2566693 - for non-commercial use only - registered to ja___@ufv.br
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 2.8398712201892718e-08
Set parameter Threads to value 1
Set parameter NodefileDir to value "/home/ps12398/efpe/goalProgrammingMarcos/"
Set parameter NodefileStart to value 0.1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 1 threads

Academic license 2566693 - for non-commercial use only - registered to ja___@ufv.br
Optimize a model with 257643 rows, 174944 columns and 1943429 nonzeros
Model fingerprint: 0xb578f8d9
Model has 300 quadratic constraints
Variable types: 87326 continuous, 87618 integer (295 binary)
Coefficient statistics:
  Matrix range     [3e-03, 3e+06]
  QMatrix range    [3e-03, 5e+04]
  QLMatrix range   [1e+00, 5e+04]
  Objective range  [1e+00, 7e+07]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 8e+06]
  QRHS range       [3e-03, 3e-03]
Presolve removed 255895 rows and 172676 columns
Presolve time: 0.85s
Presolved: 2891 rows, 2626 columns, 329427 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 295 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 953 continuous, 1673 integer (297 binary)
Found heuristic solution: objective 1.314929e+07

Root relaxation: objective 2.773605e+05, 805 iterations, 0.29 seconds (0.28 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 277360.548    0  516 1.3149e+07 277360.548  97.9%     -    2s
     0     0 888506.671    0  470 1.3149e+07 888506.671  93.2%     -    3s
     0     0 888562.893    0  471 1.3149e+07 888562.893  93.2%     -    5s
H    0     0                    4525456.9387 888562.893  80.4%     -    5s
     0     0 888562.893    0  471 4525456.94 888562.893  80.4%     -    5s
     0     0 888562.893    0  469 4525456.94 888562.893  80.4%     -    6s
     0     0 888562.893    0  467 4525456.94 888562.893  80.4%     -    7s
     0     2 888562.893    0  467 4525456.94 888562.893  80.4%     -    8s
    36    38 888604.038   27  444 4525456.94 888567.093  80.4%   1.0   10s
   221   223 888604.331  188  340 4525456.94 888567.093  80.4%   1.0   15s
H  358   358                    4245964.8927 888567.093  79.1%   1.0   18s
   410   412 888604.331  364  297 4245964.89 888567.093  79.1%   1.0   20s
H  456   456                    4238375.4994 888567.093  79.0%   1.0   21s
H  614   614                    4212386.4004 888567.093  78.9%   1.2   25s
H  699   699                    3831222.7407 888567.093  76.8%   1.2   27s
   791   793 889155.529  721  297 3831222.74 888567.093  76.8%   1.2   30s
H  812   812                    3798137.6022 888567.093  76.6%   1.3   31s
H  919   919                    3772709.7732 888567.093  76.4%   1.4   34s
   935   937 889410.218  864  296 3772709.77 888567.093  76.4%   1.4   35s
  1073  1075 889770.601  997  297 3772709.77 888567.093  76.4%   1.8   40s
H 1074  1074                    3764374.9441 888567.093  76.4%   1.8   40s
 53063 50492 1650109.61 6454  358 2422169.29 1066060.51  56.0%  41.9 1555s
 53359 50788 1695826.06 6602  364 2422169.29 1066060.51  56.0%  41.9 1560s
 53646 51075 1653132.83 6746  297 2422169.29 1066060.51  56.0%  42.1 1565s
 53919 51348 1685554.42 6882  364 2422169.29 1066060.51  56.0%  42.3 1570s
 54169 51598 1673663.66 7007  301 2422169.29 1066060.51  56.0%  42.4 1575s
 54477 51906 1675557.10 7161  354 2422169.29 1066060.51  56.0%  42.4 1580s
 54852 52281 1703473.82 7349  350 2422169.29 1066060.51  56.0%  42.4 1585s
 55125 52554 1693770.89 7485  306 2422169.29 1066060.51  56.0%  42.5 1590s
 55381 52810 1708329.19 7613  307 2422169.29 1066060.51  56.0%  42.7 1595s
 55581 53010 1695195.38 7713  299 2422169.29 1066060.51  56.0%  42.9 1679s
 55601 53030 1711310.54 7723  305 2422169.29 1066060.51  56.0%  42.9 1680s
 55889 53318 1712774.02 7867  319 2422169.29 1066060.51  56.0%  43.0 1685s
 56258 53687 1714409.64 8052  298 2422169.29 1066060.51  56.0%  42.8 1690s
 56603 54032 1736565.84 8224  303 2422169.29 1066060.51  56.0%  42.7 1695s
 56891 54320 1740043.87 8368  303 2422169.29 1066060.51  56.0%  42.7 1700s
 57042 54471 1746738.28 8436  365 2422169.29 1066060.51  56.0%  42.7 1709s
 57072 54501 1745529.85 8436  347 2422169.29 1066060.51  56.0%  42.7 1710s
 57351 54780 1755178.59 8436  345 2422169.29 1066060.51  56.0%  42.8 1715s
 57622 55051 1748381.04 8433  348 2422169.29 1066060.51  56.0%  42.9 1720s
H57809 55236                    2422169.2592 1066060.51  56.0%  42.9 1722s
 57925 55354 1766131.41 8436  348 2422169.26 1066060.51  56.0%  43.0 1725s
 58226 55655 1764197.63 8436  354 2422169.26 1066060.51  56.0%  43.0 1730s
 58495 55924 1761868.13 8435  354 2422169.26 1066060.51  56.0%  43.1 1735s
 58798 56227 1791253.68 8436  331 2422169.26 1066060.51  56.0%  43.2 1740s
 59077 56506 1066250.42   50  423 2422169.26 1066060.73  56.0%  43.2 1745s
 59424 56853 1067722.50  223  407 2422169.26 1066060.73  56.0%  43.0 1750s
 59747 57176 1068158.81  385  363 2422169.26 1066060.73  56.0%  42.9 1755s
 60024 57453 1069432.44  523  395 2422169.26 1066060.73  56.0%  42.8 1760s
 60330 57759 1069522.08  676  334 2422169.26 1066060.73  56.0%  42.7 1765s
 60608 58037 1070316.27  815  372 2422169.26 1066060.73  56.0%  42.6 1770s
 60754 58183 1070658.51  888  317 2422169.26 1066060.73  56.0%  42.6 1844s
 60761 58190 1071693.39  892  371 2422169.26 1066060.73  56.0%  42.6 1845s
H60824 58251                    2422169.2436 1066060.73  56.0%  42.5 1846s
 61027 58456 1075476.50 1025  336 2422169.24 1066060.73  56.0%  42.5 1850s
 61195 58624 1089803.91 1109  384 2422169.24 1066060.73  56.0%  42.6 1855s
 61303 58732 1085885.56 1163  366 2422169.24 1066060.73  56.0%  42.8 1860s
 61566 58995 1103243.60 1294  347 2422169.24 1066060.73  56.0%  42.7 1865s
 61787 59216 1118596.30 1405  408 2422169.24 1066060.73  56.0%  42.7 1870s
 61961 59390 1120063.76 1492  348 2422169.24 1066060.73  56.0%  42.8 1883s
 62025 59454 1122065.93 1524  394 2422169.24 1066060.73  56.0%  42.8 1885s
 62113 59542 1125991.92 1568  404 2422169.24 1066060.73  56.0%  42.8 1894s
 62151 59580 1123823.79 1587  379 2422169.24 1066060.73  56.0%  42.8 1895s
 62363 59792 1127427.77 1693  408 2422169.24 1066060.73  56.0%  42.8 1900s
 62581 60010 1131203.97 1802  393 2422169.24 1066060.73  56.0%  42.7 1905s
 62907 60336 1139946.35 1965  436 2422169.24 1066060.73  56.0%  42.6 1910s
 63206 60635 1149441.85 2114  448 2422169.24 1066060.73  56.0%  42.6 1915s
 63436 60865 1146579.27 2229  416 2422169.24 1066060.73  56.0%  42.7 1920s
 63706 61135 1152939.63 2364  401 2422169.24 1066060.73  56.0%  42.8 1925s
 64037 61466 1167447.03 2530  374 2422169.24 1066060.73  56.0%  42.8 1930s
 64355 61784 1174629.73 2689  364 2422169.24 1066060.73  56.0%  42.7 1935s
 64652 62081 1181216.08 2837  352 2422169.24 1066060.73  56.0%  42.6 1940s
 64869 62298 1205401.90 2946  436 2422169.24 1066060.73  56.0%  42.7 1945s
 65168 62597 1231426.80 3095  388 2422169.24 1066060.73  56.0%  42.7 1950s
 65477 62906 1257790.27 3250  368 2422169.24 1066060.73  56.0%  42.7 1955s
 65782 63211 1268649.27 3402  363 2422169.24 1066060.73  56.0%  42.6 1960s
 66079 63508 1277996.89 3551  311 2422169.24 1066060.73  56.0%  42.6 1965s
 66477 63906 1314330.23 3750  383 2422169.24 1066060.73  56.0%  42.5 1970s
 66680 64109 1321258.36 3851  374 2422169.24 1066060.73  56.0%  42.6 1975s
 66900 64329 1325115.24 3961  347 2422169.24 1066060.73  56.0%  42.8 1980s
 67173 64602 1330354.69 4098  379 2422169.24 1066060.73  56.0%  43.0 1985s
 67184 64613 1325146.14 4103  296 2422169.24 1066060.73  56.0%  43.0 1990s
 67360 64789 1329476.68 4191  296 2422169.24 1066060.73  56.0%  43.0 1995s
 67565 64994 1360381.89 4294  414 2422169.24 1066060.73  56.0%  43.1 2000s
 67720 65149 1365747.68 4371  410 2422169.24 1066060.73  56.0%  43.4 2005s
 67919 65348 1386751.26 4471  399 2422169.24 1066060.73  56.0%  43.5 2010s
 68123 65552 1397398.47 4573  415 2422169.24 1066060.73  56.0%  43.6 2015s
 68293 65722 1399837.63 4658  414 2422169.24 1066060.73  56.0%  43.9 2020s
 68558 65987 1438147.12 4790  420 2422169.24 1066060.73  56.0%  43.8 2025s
 68854 66283 1446129.36 4938  374 2422169.24 1066060.73  56.0%  43.7 2030s
 69100 66529 1458408.36 5061  400 2422169.24 1066060.73  56.0%  43.8 2035s
 69277 66706 1462087.69 5150  365 2422169.24 1066060.73  56.0%  44.0 2040s
 69417 66846 1476452.90 5220  401 2422169.24 1066060.73  56.0%  44.2 2045s
 69576 67005 1478753.23 5299  367 2422169.24 1066060.73  56.0%  44.5 2050s
 69744 67173 1487219.53 5383  392 2422169.24 1066060.73  56.0%  44.6 2055s
 69927 67356 1489424.75 5475  368 2422169.24 1066060.73  56.0%  44.8 2060s
 70102 67531 1493369.32 5562  370 2422169.24 1066060.73  56.0%  45.0 2065s
 70291 67720 1495302.15 5657  348 2422169.24 1066060.73  56.0%  45.2 2070s
 70514 67943 1503687.35 5768  368 2422169.24 1066060.73  56.0%  45.3 2075s
 70707 68136 1507906.91 5865  366 2422169.24 1066060.73  56.0%  45.4 2080s
 70911 68340 1518278.16 5967  382 2422169.24 1066060.73  56.0%  45.6 2085s
 71106 68535 1524142.49 6064  361 2422169.24 1066060.73  56.0%  45.7 2090s
 71264 68693 1521640.65 6143  302 2422169.24 1066060.73  56.0%  45.8 2144s
 71300 68729 1526532.94 6161  351 2422169.24 1066060.73  56.0%  45.8 2145s
 71522 68951 1529371.31 6272  335 2422169.24 1066060.73  56.0%  45.9 2150s
 71760 69189 1537653.07 6391  351 2422169.24 1066060.73  56.0%  46.0 2155s
 71981 69410 1539649.43 6502  301 2422169.24 1066060.73  56.0%  46.1 2160s
 72216 69645 1548356.50 6619  344 2422169.24 1066060.73  56.0%  46.2 2165s
 72255 69684 1545670.11 6639  301 2422169.24 1066060.73  56.0%  46.2 2171s
 72394 69823 1554460.14 6708  346 2422169.24 1066060.73  56.0%  46.3 2175s
 72642 70071 1582771.28 6832  348 2422169.24 1066060.73  56.0%  46.3 2180s
 72980 70409 1598561.04 7001  367 2422169.24 1066060.73  56.0%  46.2 2185s
 73193 70622 1640145.10 7108  330 2422169.24 1066060.73  56.0%  46.3 2190s
 73257 70686 1641063.72 7140  313 2422169.24 1066060.73  56.0%  46.3 2195s
H73336 70763                    2418380.0353 1066060.73  55.9%  46.3 2197s
 73456 70885 1655964.51 7239  329 2418380.04 1066060.73  55.9%  46.3 2200s
H73627 71054                    2406832.4161 1066060.73  55.7%  46.4 2203s
 73728 71157 1663387.18 7375  364 2406832.42 1066060.73  55.7%  46.4 2205s
 74020 71449 1676672.35 7521  356 2406832.42 1066060.73  55.7%  46.4 2210s
 74372 71801 1673729.88 7697  298 2406832.42 1066060.73  55.7%  46.3 2215s
 74614 72043 1683946.36 7818  318 2406832.42 1066060.73  55.7%  46.3 2220s
 74867 72296 1733355.03 7945  364 2406832.42 1066060.73  55.7%  46.3 2225s
 75082 72511 1779521.68 8052  318 2406832.42 1066060.73  55.7%  46.3 2230s
 75320 72749 1791764.47 8171  308 2406832.42 1066060.73  55.7%  46.3 2305s
 75505 72934 1797646.98 8264  299 2406832.42 1066060.73  55.7%  46.3 2310s
H75598 73025                    2364545.2375 1066060.73  54.9%  46.2 2311s
 75875 73304 1818072.10 8438  369 2364545.24 1066060.73  54.9%  46.1 2315s
H75934 73361                    2319607.1028 1066060.73  54.0%  46.1 2316s
 76053 73482 1813791.40 8437  347 2319607.10 1066060.73  54.0%  46.2 2320s
 76282 73711 1822409.01 8437  375 2319607.10 1066060.73  54.0%  46.2 2325s
 76537 73966 1813896.98 8437  342 2319607.10 1066060.73  54.0%  46.2 2330s
 76756 74185 1819345.72 8437  366 2319607.10 1066060.73  54.0%  46.2 2335s
 76961 74390 1812135.44 8435  333 2319607.10 1066060.73  54.0%  46.3 2340s
 77180 74609 1824178.07 8438  373 2319607.10 1066060.73  54.0%  46.3 2345s
 77326 74755 1833117.06 8438  378 2319607.10 1066060.73  54.0%  46.3 2360s
 77498 74927 1829346.01 8438  374 2319607.10 1066060.73  54.0%  46.3 2365s
 77722 75151 1826485.15 8438  372 2319607.10 1066060.73  54.0%  46.3 2370s
 77963 75392 1066345.66   82  424 2319607.10 1066061.79  54.0%  46.3 2375s
 78317 75746 1067207.29  259  414 2319607.10 1066061.79  54.0%  46.1 2380s
 78618 76047 1066860.23  410  373 2319607.10 1066061.79  54.0%  46.0 2385s
 78884 76313 1067169.77  543  348 2319607.10 1066061.79  54.0%  45.9 2390s
H78995 76422                    2319224.1827 1066061.79  54.0%  45.9 2391s
 79151 76580 1068201.04  676  375 2319224.18 1066061.79  54.0%  45.9 2395s
 79462 76891 1068091.53  832  382 2319224.18 1066061.79  54.0%  45.8 2400s
 79806 77235 1069355.33 1004  360 2319224.18 1066061.79  54.0%  45.7 2405s
 80199 77628 1071816.73 1200  323 2319224.18 1066061.79  54.0%  45.6 2410s
 80351 77780 1072505.22 1276  297 2319224.18 1066061.79  54.0%  45.5 2468s
 80483 77912 1074957.59 1342  298 2319224.18 1066061.79  54.0%  45.5 2470s
 80809 78238 1096224.38 1505  309 2319224.18 1066061.79  54.0%  45.4 2475s
 81117 78546 1105636.41 1659  378 2319224.18 1066061.79  54.0%  45.4 2480s
 81381 78810 1107694.28 1791  348 2319224.18 1066061.79  54.0%  45.4 2485s
 81670 79099 1113440.36 1936  433 2319224.18 1066061.79  54.0%  45.5 2490s
 81833 79262 1131669.97 2017  436 2319224.18 1066061.79  54.0%  45.6 2495s
 82072 79501 1156929.40 2137  429 2319224.18 1066061.79  54.0%  45.6 2500s
 82314 79743 1164163.26 2258  421 2319224.18 1066061.79  54.0%  45.6 2505s
 82397 79826 1156644.83 2299  374 2319224.18 1066061.79  54.0%  45.7 2514s
 82408 79837 1159858.53 2305  411 2319224.18 1066061.79  54.0%  45.7 2515s
 82656 80085 1173574.57 2429  376 2319224.18 1066061.79  54.0%  45.6 2520s
 82951 80380 1178067.60 2576  346 2319224.18 1066061.79  54.0%  45.5 2525s
 83327 80756 1184065.54 2764  330 2319224.18 1066061.79  54.0%  45.4 2530s
 83664 81093 1187271.23 2933  299 2319224.18 1066061.79  54.0%  45.3 2535s
 84067 81496 1192194.99 3134  302 2319224.18 1066061.79  54.0%  45.2 2540s
 84462 81891 1213866.64 3332  379 2319224.18 1066061.79  54.0%  45.1 2545s
 84877 82306 1220894.89 3539  310 2319224.18 1066061.79  54.0%  44.9 2550s
 85264 82693 1228417.63 3733  300 2319224.18 1066061.79  54.0%  44.9 2555s
 85613 83042 1245124.03 3907  356 2319224.18 1066061.79  54.0%  44.9 2560s
 85874 83303 1252178.40 4038  324 2319224.18 1066061.79  54.0%  45.0 2565s
 86161 83590 1257068.95 4181  310 2319224.18 1066061.79  54.0%  45.0 2570s
 86477 83906 1257085.49 4339  297 2319224.18 1066061.79  54.0%  45.0 2575s
 86809 84238 1288488.00 4505  391 2319224.18 1066061.79  54.0%  44.9 2580s
 87045 84474 1285525.72 4623  381 2319224.18 1066061.79  54.0%  45.0 2585s
 87253 84682 1282677.18 4727  370 2319224.18 1066061.79  54.0%  45.1 2590s
 87464 84893 1327532.52 4833  388 2319224.18 1066061.79  54.0%  45.2 2595s
 87468 84897 1329424.84 4835  396 2319224.18 1066061.79  54.0%  45.2 2601s
 87573 85002 1344600.76 4887  377 2319224.18 1066061.79  54.0%  45.2 2605s
 87787 85216 1354563.42 4994  365 2319224.18 1066061.79  54.0%  45.4 2610s
 88033 85462 1359821.55 5117  355 2319224.18 1066061.79  54.0%  45.4 2615s
 88234 85663 1412438.64 5218  406 2319224.18 1066061.79  54.0%  45.6 2620s
 88458 85887 1420469.10 5330  385 2319224.18 1066061.79  54.0%  45.6 2625s
 88662 86091 1547535.22 5432  361 2319224.18 1066061.79  54.0%  45.7 2630s
 88983 86412 1556170.09 5592  320 2319224.18 1066061.79  54.0%  45.6 2635s
 89244 86673 1561460.96 5723  329 2319224.18 1066061.79  54.0%  45.8 2640s
 89511 86940 1569071.76 5856  329 2319224.18 1066061.79  54.0%  45.8 2696s
 89617 87046 1577396.87 5909  353 2319224.18 1066061.79  54.0%  45.9 2700s
 89866 87295 1583589.48 6034  355 2319224.18 1066061.79  54.0%  46.0 2705s
 90045 87474 1583823.47 6123  323 2319224.18 1066061.79  54.0%  46.0 2710s
 90365 87794 1604133.65 6283  357 2319224.18 1066061.79  54.0%  46.1 2715s
 90596 88025 1635240.13 6399  403 2319224.18 1066061.79  54.0%  46.1 2720s
 90821 88250 1674330.56 6511  378 2319224.18 1066061.79  54.0%  46.1 2725s
 91034 88463 1685657.60 6618  373 2319224.18 1066061.79  54.0%  46.1 2730s
 91297 88726 1690980.32 6749  324 2319224.18 1066061.79  54.0%  46.2 2735s
H91372 88799                    2319224.1266 1066061.79  54.0%  46.2 2738s
 91448 88877 1691629.20 6825  308 2319224.13 1066061.79  54.0%  46.2 2740s
 91766 89195 1696567.85 6984  323 2319224.13 1066061.79  54.0%  46.2 2745s
 92058 89487 1703580.45 7130  312 2319224.13 1066061.79  54.0%  46.2 2750s
 92373 89802 1712270.58 7287  310 2319224.13 1066061.79  54.0%  46.2 2755s
 92539 89968 1735877.72 7370  334 2319224.13 1066061.79  54.0%  46.3 2765s
 92736 90165 1759772.05 7469  313 2319224.13 1066061.79  54.0%  46.3 2770s
 93071 90500 1767846.24 7636  297 2319224.13 1066061.79  54.0%  46.3 2775s
 93399 90828 1778347.23 7800  315 2319224.13 1066061.79  54.0%  46.2 2780s
 93662 91091 1781174.48 7932  319 2319224.13 1066061.79  54.0%  46.3 2785s
 93769 91198 1792075.71 7985  361 2319224.13 1066061.79  54.0%  46.3 2861s
 93983 91412 1789061.22 8092  316 2319224.13 1066061.79  54.0%  46.3 2865s
 94275 91704 1795284.98 8238  305 2319224.13 1066061.79  54.0%  46.3 2870s
 94571 92000 1869173.03 8386  311 2319224.13 1066061.79  54.0%  46.3 2875s
 94817 92246 1858083.27 8439  367 2319224.13 1066061.79  54.0%  46.4 2880s
 95055 92484 1870626.50 8438  370 2319224.13 1066061.79  54.0%  46.4 2885s
 95265 92694 1865666.72 8440  368 2319224.13 1066061.79  54.0%  46.5 2890s
 95476 92905 1872757.97 8441  368 2319224.13 1066061.79  54.0%  46.6 2895s
 95645 93074 1877794.43 8440  370 2319224.13 1066061.79  54.0%  46.7 2900s
 95835 93264 1862552.72 8441  365 2319224.13 1066061.79  54.0%  46.7 2905s
 95980 93409 1859919.23 8438  370 2319224.13 1066061.79  54.0%  46.8 2910s
 96161 93590 1879776.61 8441  374 2319224.13 1066061.79  54.0%  46.8 2915s
 96325 93754 1874882.39 8441  369 2319224.13 1066061.79  54.0%  46.9 2920s
 96478 93907 1875096.79 8440  366 2319224.13 1066061.79  54.0%  47.0 2925s
 96671 94100 1941137.24 8441  370 2319224.13 1066061.79  54.0%  47.0 2930s
 96946 94375 1067352.88  162  417 2319224.13 1066061.79  54.0%  47.0 2935s
 97170 94599 1067762.76  274  406 2319224.13 1066061.79  54.0%  46.9 2940s
 97440 94869 1067683.79  409  398 2319224.13 1066061.79  54.0%  46.8 2945s
 97610 95039 1067941.18  494  403 2319224.13 1066061.79  54.0%  46.8 2955s
 97821 95250 1067926.21  600  384 2319224.13 1066061.79  54.0%  46.7 2960s
 98113 95542 1068079.26  746  383 2319224.13 1066061.79  54.0%  46.6 2965s
 98158 95587 1068325.15  768  376 2319224.13 1066061.79  54.0%  46.6 3032s
 98294 95723 1068189.06  836  321 2319224.13 1066061.79  54.0%  46.6 3035s
 98525 95954 1068466.65  952  372 2319224.13 1066061.79  54.0%  46.6 3040s
 98809 96238 1073152.19 1094  368 2319224.13 1066061.79  54.0%  46.5 3045s
 99063 96492 1072378.40 1221  299 2319224.13 1066061.79  54.0%  46.5 3050s
 99311 96740 1077195.20 1345  378 2319224.13 1066061.79  54.0%  46.5 3055s
 99500 96929 1083741.65 1439  454 2319224.13 1066061.79  54.0%  46.6 3060s
 99717 97146 1093061.53 1548  437 2319224.13 1066061.79  54.0%  46.6 3065s
 99894 97323 1111504.55 1636  447 2319224.13 1066061.79  54.0%  46.6 3070s
 100110 97539 1141769.25 1744  438 2319224.13 1066061.79  54.0%  46.6 3075s
 100308 97737 1188183.14 1843  453 2319224.13 1066061.79  54.0%  46.6 3080s
H100481 97908                    2319223.6997 1066061.79  54.0%  46.6 3085s
 100691 98120 1187521.52 2035  398 2319223.70 1066061.79  54.0%  46.6 3090s
 100926 98355 1197500.99 2152  381 2319223.70 1066061.79  54.0%  46.5 3095s
 101091 98520 1196172.89 2235  372 2319223.70 1066061.79  54.0%  46.5 3100s
 101336 98765 1221075.93 2357  360 2319223.70 1066061.79  54.0%  46.4 3105s
 101521 98950 1261830.92 2450  373 2319223.70 1066061.79  54.0%  46.5 3110s
 101695 99124 1260844.00 2537  345 2319223.70 1066061.79  54.0%  46.5 3115s
 101829 99258 1271872.07 2604  369 2319223.70 1066061.79  54.0%  46.6 3120s
 101980 99409 1297304.46 2679  437 2319223.70 1066061.79  54.0%  46.7 3125s
 102182 99611 1310070.07 2780  342 2319223.70 1066061.79  54.0%  46.7 3130s
 102338 99767 1331009.02 2858  332 2319223.70 1066061.79  54.0%  46.8 3135s
 102564 99993 1359498.05 2971  349 2319223.70 1066061.79  54.0%  46.8 3140s
 102681 100110 1383168.27 3030  423 2319223.70 1066061.79  54.0%  46.8 3150s
 102884 100313 1390343.88 3131  395 2319223.70 1066061.79  54.0%  46.9 3155s
 103049 100478 1410726.00 3214  399 2319223.70 1066061.79  54.0%  47.0 3160s
 103212 100641 1417592.78 3295  405 2319223.70 1066061.79  54.0%  47.1 3165s
 103425 100854 1434076.03 3402  405 2319223.70 1066061.79  54.0%  47.2 3170s
 103624 101053 1437847.62 3501  370 2319223.70 1066061.79  54.0%  47.3 3175s
 103794 101223 1454908.66 3586  394 2319223.70 1066061.79  54.0%  47.3 3180s
 104041 101470 1462752.28 3710  370 2319223.70 1066061.79  54.0%  47.2 3185s
 104270 101699 1520986.77 3824  405 2319223.70 1066061.79  54.0%  47.3 3190s
 104397 101826 1526671.31 3888  414 2319223.70 1066061.79  54.0%  47.4 3195s
 104557 101986 1527712.00 3968  353 2319223.70 1066061.79  54.0%  47.4 3200s
 104764 102193 1540710.92 4071  378 2319223.70 1066061.79  54.0%  47.4 3205s
 104872 102301 1546125.96 4125  386 2319223.70 1066061.79  54.0%  47.6 3210s
 105055 102484 1551039.79 4217  345 2319223.70 1066061.79  54.0%  47.6 3215s
 105281 102710 1572590.23 4330  347 2319223.70 1066061.79  54.0%  47.6 3220s
 105533 102962 1598805.30 4456  357 2319223.70 1066061.79  54.0%  47.6 3225s
 105732 103161 1608994.53 4555  370 2319223.70 1066061.79  54.0%  47.6 3230s
 105915 103344 1616561.99 4647  389 2319223.70 1066061.79  54.0%  47.7 3235s
 106092 103521 1622800.92 4735  348 2319223.70 1066061.79  54.0%  47.8 3240s
 106321 103750 1627517.41 4850  356 2319223.70 1066061.79  54.0%  47.8 3245s
 106619 104048 1636437.90 4999  336 2319223.70 1066061.79  54.0%  47.7 3250s
 106949 104378 1636784.35 5164  299 2319223.70 1066061.79  54.0%  47.6 3255s
 107234 104663 1642179.52 5306  304 2319223.70 1066061.79  54.0%  47.5 3260s
 107555 104984 1666665.29 5467  385 2319223.70 1066061.79  54.0%  47.5 3265s
 107707 105136 1668466.97 5543  348 2319223.70 1066061.79  54.0%  47.4 3324s
 107727 105156 1675645.31 5553  388 2319223.70 1066061.79  54.0%  47.4 3325s
 107752 105181 1668516.40 5565  314 2319223.70 1066061.79  54.0%  47.4 3332s
 107842 105271 1675070.01 5610  323 2319223.70 1066061.79  54.0%  47.4 3335s
 108062 105491 1684683.68 5720  367 2319223.70 1066061.79  54.0%  47.4 3340s
 108377 105806 1746670.63 5878  309 2319223.70 1066061.79  54.0%  47.4 3345s
 108667 106096 1756417.04 6023  304 2319223.70 1066061.79  54.0%  47.3 3350s
 108995 106424 1765309.54 6187  321 2319223.70 1066061.79  54.0%  47.3 3355s
 109295 106724 1774234.97 6337  323 2319223.70 1066061.79  54.0%  47.3 3360s
 109555 106984 1780516.75 6467  316 2319223.70 1066061.79  54.0%  47.3 3365s
 109874 107303 1795445.08 6626  318 2319223.70 1066061.79  54.0%  47.4 3370s
 110179 107608 1798121.78 6779  318 2319223.70 1066061.79  54.0%  47.4 3375s
 110458 107887 1811038.43 6918  357 2319223.70 1066061.79  54.0%  47.4 3380s
 110776 108205 1818435.57 7077  320 2319223.70 1066061.79  54.0%  47.4 3385s
 111050 108479 1844702.05 7214  361 2319223.70 1066061.79  54.0%  47.5 3390s
 111326 108755 1846112.31 7352  315 2319223.70 1066061.79  54.0%  47.5 3395s
 111649 109078 1848430.87 7514  314 2319223.70 1066061.79  54.0%  47.4 3400s
 111876 109305 1916097.61 7627  320 2319223.70 1066061.79  54.0%  47.4 3405s
 111894 109323 1917684.45 7636  320 2319223.70 1066061.79  54.0%  47.4 3479s
 111942 109371 1923989.48 7660  349 2319223.70 1066061.79  54.0%  47.4 3480s
 112221 109650 1988753.35 7800  333 2319223.70 1066061.79  54.0%  47.4 3485s
 112531 109960 1991528.70 7955  297 2319223.70 1066061.79  54.0%  47.3 3490s
 112823 110252 1997364.67 8101  300 2319223.70 1066061.79  54.0%  47.2 3500s
 113009 110438 2002516.10 8194  314 2319223.70 1066061.79  54.0%  47.2 3505s
 113378 110807 2060599.59 8378  309 2319223.70 1066061.79  54.0%  47.1 3510s
 113742 111171 2077468.06 8443  336 2319223.70 1066061.79  54.0%  47.1 3515s
 114031 111460 2069444.25 8443  325 2319223.70 1066061.79  54.0%  47.1 3520s
 114364 111793 2079422.29 8443  330 2319223.70 1066061.79  54.0%  47.1 3525s
 114641 112070 2075170.81 8443  320 2319223.70 1066061.79  54.0%  47.1 3530s
 114971 112400 2073377.41 8443  321 2319223.70 1066061.79  54.0%  47.1 3535s
 115290 112719 2073780.01 8441  323 2319223.70 1066061.79  54.0%  47.0 3540s
 115611 113040 1068826.58   83  418 2319223.70 1066061.79  54.0%  47.0 3545s
 115816 113245 1068437.58  186  398 2319223.70 1066061.79  54.0%  46.9 3550s
 116128 113557 1074362.26  342  375 2319223.70 1066061.79  54.0%  46.8 3555s
 116332 113761 1074508.49  444  367 2319223.70 1066061.79  54.0%  46.8 3574s
 116347 113776 1075192.21  451  373 2319223.70 1066061.79  54.0%  46.8 3575s

Cutting planes:
  RLT: 187

Explored 116431 nodes (5443683 simplex iterations) in 3652.44 seconds (1593.05 work units)
Thread count was 1 (of 24 available processors)

Solution count 10: 2.31922e+06 2.31922e+06 2.31961e+06 ... 2.43211e+06

Time limit reached
Best objective 2.319223699660e+06, best bound 1.066061787961e+06, gap 54.0337%
