
Gurobi 11.0.3 (linux64, Java) logging started qui 18 dez 2025 08:05:07 -03

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2566693
Academic license 2566693 - for non-commercial use only - registered to ja___@ufv.br

Gurobi 11.0.3 (linux64, Java) logging started ter 23 dez 2025 19:27:49 -03

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2566693

Gurobi 11.0.3 (linux64, Java) logging started sáb 27 dez 2025 00:43:48 -03

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2566693
Academic license 2566693 - for non-commercial use only - registered to ja___@ufv.br
Set parameter NonConvex to value 2
Set parameter TimeLimit to value 3600
Set parameter LogToConsole to value 0
Set parameter MIPGap to value 1.8403064957571938e-08
Set parameter Threads to value 2
Set parameter Cuts to value 1
Set parameter NodefileDir to value "/home/ps12398/gp-momulap/goalProgrammingMarcos/"
Set parameter NodefileStart to value 0.1
Gurobi Optimizer version 11.0.3 build v11.0.3rc0 (linux64)

CPU model: Intel(R) Xeon(R) CPU           X5650  @ 2.67GHz, instruction set [SSE2]
Thread count: 12 physical cores, 24 logical processors, using up to 2 threads

Academic license 2566693 - for non-commercial use only - registered to ja___@ufv.br
Optimize a model with 733928 rows, 495518 columns and 5922184 nonzeros
Model fingerprint: 0xd8082fe8
Model has 502 quadratic constraints
Variable types: 247512 continuous, 248006 integer (497 binary)
Coefficient statistics:
  Matrix range     [2e-03, 7e+06]
  QMatrix range    [2e-03, 1e+05]
  QLMatrix range   [1e+00, 1e+05]
  Objective range  [1e+00, 1e+08]
  Bounds range     [1e+00, 1e+08]
  RHS range        [1e+00, 9e+05]
  QRHS range       [3e-03, 3e-03]
Presolve removed 728393 rows and 489419 columns
Presolve time: 4.68s
Presolved: 8645 rows, 7058 columns, 2079615 nonzeros
Presolved model has 2 SOS constraint(s)
Presolved model has 497 bilinear constraint(s)

Solving non-convex MIQCP

Variable types: 1727 continuous, 5331 integer (499 binary)
Found heuristic solution: objective 4.814457e+07

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
       0    0.0000000e+00   1.391335e+04   0.000000e+00     20s
     734    1.3321656e+05   1.322217e+03   0.000000e+00     20s
     917    1.4144537e+05   0.000000e+00   0.000000e+00     21s

Root relaxation: objective 1.414454e+05, 917 iterations, 1.69 seconds (1.07 work units)
Total elapsed time = 21.22s (DegenMoves)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 141445.374    0  950 4.8145e+07 141445.374   100%     -   21s
H38657 34838                    5093518.5438 2170559.22  57.4%   5.6 1633s
 38660 35117 2806101.55 8570  671 5093518.54 2170559.22  57.4%   5.6 1636s
 39219 35467 2807630.92 8712  671 5093518.54 2170559.22  57.4%   5.5 1641s
H39247 35467                    5093460.9294 2170559.22  57.4%   5.5 1641s
 39485 35863 2808397.32 8781  673 5093460.93 2170559.22  57.4%   5.5 1646s
 39947 36332 2809627.46 8896  671 5093460.93 2170559.22  57.4%   5.5 1651s
 40154 36504 2810206.72 8949  673 5093460.93 2170559.22  57.4%   5.5 1658s
H40326 36541                    5087575.5813 2170559.22  57.3%   5.4 1661s
H40363 36740                    5087573.0146 2170559.22  57.3%   5.4 1664s
 40562 36930 2811059.65 9043  672 5087573.01 2170559.22  57.3%   5.4 1666s
H40681 36930                    5086150.2246 2170559.22  57.3%   5.4 1666s
 40978 37423 2811371.23 9161  671 5086150.22 2170559.22  57.3%   5.4 1672s
H41504 37837                    5086004.9541 2170559.22  57.3%   5.4 1677s
 41659 38105 2811825.25 9324  671 5086004.95 2170559.22  57.3%   5.3 1681s
 42190 38599 2812253.06 9462  669 5086004.95 2170559.22  57.3%   5.3 1686s
H42671 38851                    5083749.6621 2170559.22  57.3%   5.3 1692s
 42673 39027 2812622.05 9588  669 5083749.66 2170559.22  57.3%   5.3 1695s
 43114 39470 2813563.95 9704  662 5083749.66 2170559.22  57.3%   5.2 1701s
 43292 39602 2813817.08 9750  662 5083749.66 2170559.22  57.3%   5.2 1707s
 43424 39830 2813937.86 9766  656 5083749.66 2170559.22  57.3%   5.2 1710s
H43652 40079                    5083745.5053 2170559.22  57.3%   5.2 1712s
 43901 40253 2817138.40 9890  654 5083745.51 2170559.22  57.3%   5.2 1715s
 44282 40633 2820186.47 10008  656 5083745.51 2170559.22  57.3%   5.2 1720s
 44719 40986 2823174.79 10124  654 5083745.51 2170559.22  57.3%   5.2 1728s
H44749 40986                    5083613.2971 2170559.22  57.3%   5.2 1728s
 44808 41173 2823561.74 10139  654 5083613.30 2170559.22  57.3%   5.2 1730s
H44995 41341                    5083609.1403 2170559.22  57.3%   5.2 1733s
H45114 41341                    5083582.5801 2170559.22  57.3%   5.1 1733s
 45163 41538 2826404.12 10247  655 5083582.58 2170559.22  57.3%   5.1 1735s
H45434 41804                    5083578.4233 2170559.22  57.3%   5.1 1742s
H45562 41804                    5082943.9918 2170559.22  57.3%   5.1 1742s
 45626 42061 2828320.59 10384  651 5082943.99 2170559.22  57.3%   5.1 1745s
 46183 42491 2830392.38 10534  649 5082943.99 2170559.22  57.3%   5.1 1751s
H46212 42491                    5082938.6104 2170559.22  57.3%   5.1 1751s
H46285 42491                    5082631.6503 2170559.22  57.3%   5.1 1751s
 46313 42725 2830975.46 10576  649 5082631.65 2170559.22  57.3%   5.1 1758s
 46547 42981 2831974.66 10647  649 5082631.65 2170559.22  57.3%   5.1 1760s
 47034 43480 2834025.81 10795  650 5082631.65 2170559.22  57.3%   5.1 1765s
H47302 43482                    5075638.4484 2170559.22  57.2%   5.1 1769s
 47304 43707 2835140.00 10875  648 5075638.45 2170559.22  57.2%   5.1 1772s
H47529 43914                    5075638.3052 2170559.22  57.2%   5.1 1774s
H47684 43914                    5074187.2816 2170559.22  57.2%   5.1 1774s
 47736 44137 2837143.21 11020  650 5074187.28 2170559.22  57.2%   5.1 1779s
 47959 44367 2838061.06 11085  649 5074187.28 2170559.22  57.2%   5.1 1781s
H48363 44763                    5074183.1248 2170559.22  57.2%   5.2 1785s
H48585 44866                    5073187.5947 2170559.22  57.2%   5.2 1788s
H48650 44866                    5070805.9708 2170559.22  57.2%   5.2 1788s
 48688 45131 2841873.94 11324  649 5070805.97 2170559.22  57.2%   5.2 1791s
H48953 45205                    5067242.5050 2170559.22  57.2%   5.2 1794s
 49027 45448 2842760.08 11423  649 5067242.51 2170559.22  57.2%   5.2 1797s
 49270 45663 2844618.34 11492  645 5067242.51 2170559.22  57.2%   5.2 1804s
 49485 45913 2846735.64 11552  645 5067242.51 2170559.22  57.2%   5.2 1807s
 49735 46145 2862865.44 11621  645 5067242.51 2170559.22  57.2%   5.2 1810s
H49967 46275                    5067238.3482 2170559.22  57.2%   5.2 1812s
 50097 46495 2853511.00 11744  645 5067238.35 2170559.22  57.2%   5.2 1815s
 50594 46774 2858380.79 11882  645 5067238.35 2170559.22  57.2%   5.2 1821s
 50832 47146 2860456.38 11941  645 5067238.35 2170559.22  57.2%   5.2 1831s
H50904 47146                    5065555.1555 2170559.22  57.2%   5.2 1831s
 51209 47657 2863885.77 12038  645 5065555.16 2170559.22  57.2%   5.2 1837s
 51479 47917 2866278.95 12106  645 5065555.16 2170559.22  57.2%   5.2 1840s
H52006 48245                    5062864.8809 2170559.22  57.1%   5.2 1846s
H52209 48390                    5057593.5068 2170559.22  57.1%   5.1 1849s
 52212 48658 2873018.15 12297  645 5057593.51 2170559.22  57.1%   5.1 1852s
 52480 48893 2875425.06 12365  645 5057593.51 2170559.22  57.1%   5.1 1859s
 52715 49160 2877542.36 12425  645 5057593.51 2170559.22  57.1%   5.1 1861s
H53211 49484                    5057492.6162 2170559.22  57.1%   5.1 1866s
H53219 49484                    5057376.1695 2170559.22  57.1%   5.1 1866s
 53537 49935 2888640.93 12614  645 5057376.17 2170559.22  57.1%   5.1 1871s
 54006 50398 2888616.47 12739  645 5057376.17 2170559.22  57.1%   5.0 1880s
H54451 50649                    5054863.4782 2170559.22  57.1%   5.0 1885s
 54976 51360 2897826.73 13000  645 5054863.48 2170559.22  57.1%   5.0 1891s
 55408 51794 2901196.17 13124  640 5054863.48 2170559.22  57.1%   5.0 1898s
H55616 51847                    5054604.3628 2170559.22  57.1%   4.9 1903s
H55667 51847                    5053253.7359 2170559.22  57.0%   4.9 1903s
 55669 52079 2903337.61 13210  641 5053253.74 2170559.22  57.0%   4.9 1905s
 56180 52599 2906594.47 13340  641 5053253.74 2170559.22  57.0%   4.9 1911s
H56691 52936                    5051257.0751 2170559.22  57.0%   4.9 1915s
 56811 53018 2919080.55 13512  640 5051257.08 2170559.22  57.0%   4.9 1922s
H56813 53018                    5046881.5927 2170559.22  57.0%   4.9 1922s
 56944 53176 2911738.53 13546  641 5046881.59 2170559.22  57.0%   4.9 1925s
H56998 53207                    5044609.0278 2170559.22  57.0%   4.9 1927s
 57051 53287 2945601.25 13571  637 5044609.03 2170559.22  57.0%   4.9 1930s
 57255 53488 2913870.27 13631  641 5044609.03 2170559.22  57.0%   4.9 1935s
H57401 53602                    5043832.4130 2170559.22  57.0%   4.9 1941s
 57516 53747 2916275.15 13710  641 5043832.41 2170559.22  57.0%   4.9 1946s
 57681 53901 2919554.33 13758  639 5043832.41 2170559.22  57.0%   4.9 1951s
 57840 54059 2919819.80 13800  639 5043832.41 2170559.22  57.0%   4.9 1956s
 57991 54215 2936763.33 13843  637 5043832.41 2170559.22  57.0%   4.9 1960s
 58088 54302 2936754.60 13872  638 5043832.41 2170559.22  57.0%   4.9 1965s
H58100 54302                    5043597.1880 2170559.22  57.0%   4.9 1965s
H58120 54302                    5041888.1098 2170559.22  56.9%   4.9 1965s
 58243 54549 2936766.63 13911  636 5041888.11 2170559.22  56.9%   4.9 1970s
 58371 54799 2936776.25 13942  636 5041888.11 2170559.22  56.9%   4.9 1979s
 58621 54854 2936909.93 14004  635 5041888.11 2170559.22  56.9%   4.9 1982s
H58657 54854                    5036735.9950 2170559.22  56.9%   4.9 1982s
 58676 55064 2936915.52 14022  635 5036735.99 2170559.22  56.9%   4.9 1986s
 59102 55530 2936840.88 14122  636 5036735.99 2170559.22  56.9%   4.9 1992s
 59352 55824 2936875.68 14177  635 5036735.99 2170559.22  56.9%   4.9 1995s
H59830 56010                    5035864.0720 2170559.22  56.9%   4.9 2002s
 59943 56246 2937066.96 14341  635 5035864.07 2170559.22  56.9%   4.9 2010s
H59989 56246                    5035729.6564 2170559.22  56.9%   4.9 2010s
H60066 56246                    5030672.9433 2170559.22  56.9%   4.9 2010s
 60325 56613 2940357.97 14496  636 5030672.94 2170559.22  56.9%   4.9 2016s
H60454 56725                    5029633.6205 2170559.22  56.8%   4.9 2018s
 60547 56861 2938843.58 14582  635 5029633.62 2170559.22  56.8%   4.9 2021s
H60746 56932                    5029459.4318 2170559.22  56.8%   4.9 2024s
 60754 57095 2940497.49 14664  635 5029459.43 2170559.22  56.8%   4.9 2026s
 60917 57398 2941808.00 14713  634 5029459.43 2170559.22  56.8%   4.9 2030s
H61283 57564                    5028974.0037 2170559.22  56.8%   4.9 2033s
 61386 57858 2943930.21 14834  636 5028974.00 2170559.22  56.8%   4.9 2036s
 61680 58098 2945476.63 14910  636 5028974.00 2170559.22  56.8%   4.9 2045s
 62192 58605 2948831.48 15047  635 5028974.00 2170559.22  56.8%   4.9 2051s
 62427 58607 2960514.36 15109  634 5028974.00 2170559.22  56.8%   4.9 2055s
 62541 58847 2957778.86 15155  634 5028974.00 2170559.22  56.8%   4.9 2061s
H62665 58847                    5027383.6435 2170559.22  56.8%   4.9 2061s
 62865 59310 2954770.13 15282  632 5027383.64 2170559.22  56.8%   4.9 2067s
 63132 59464 2954823.98 15347  632 5027383.64 2170559.22  56.8%   4.9 2078s
H63270 59464                    5027368.7252 2170559.22  56.8%   4.9 2078s
 63286 59619 2954928.72 15416  632 5027368.73 2170559.22  56.8%   4.9 2080s
H63438 59619                    5027288.4143 2170559.22  56.8%   4.9 2080s
 63586 60028 2955108.87 15541  630 5027288.41 2170559.22  56.8%   4.9 2085s
 63973 60344 2955217.34 15647  631 5027288.41 2170559.22  56.8%   4.8 2092s
H64144 60344                    5021829.7975 2170559.22  56.8%   4.8 2092s
 64166 60664 2955743.08 15717  627 5021829.80 2170559.22  56.8%   4.8 2095s
 64831 61273 2956231.60 15894  628 5021829.80 2170559.22  56.8%   4.8 2112s
 65255 61542 2956569.66 16034  625 5021829.80 2170559.22  56.8%   4.8 2117s
H65364 61724                    5021815.7809 2170559.22  56.8%   4.8 2121s
 65821 62001 2958281.71 16200  616 5021815.78 2170559.22  56.8%   4.8 2130s
H65822 62001                    4643983.6828 2170559.22  53.3%   4.8 2130s
H65870 62081                    4643206.1705 2170559.22  53.3%   4.8 2134s
 65903 62268 2958342.30 16224  615 4643206.17 2170559.22  53.3%   4.8 2137s
 66090 62586 2958489.31 16302  616 4643206.17 2170559.22  53.3%   4.8 2148s
 66408 62909 2958741.61 16389  616 4643206.17 2170559.22  53.3%   4.8 2151s
 67029 63458 2958882.35 16542  612 4643206.17 2170559.22  53.3%   4.8 2156s
 67569 64043 2959069.10 16689  611 4643206.17 2170559.22  53.3%   4.8 2161s
 67865 64343 2959225.78 16766  611 4643206.17 2170559.22  53.3%   4.8 2174s
 68165 64627 2959354.40 16842  611 4643206.17 2170559.22  53.3%   4.8 2177s
 68449 64908 2959415.41 16913  611 4643206.17 2170559.22  53.3%   4.8 2180s
 68959 65424 2966885.18 17037  609 4643206.17 2170559.22  53.3%   4.8 2186s
 69246 65611 2969206.05 17107  609 4643206.17 2170559.22  53.3%   4.8 2195s
 69550 66018 2971458.05 17222  606 4643206.17 2170559.22  53.3%   4.8 2201s
 70077 66526 2975807.01 17361  606 4643206.17 2170559.22  53.3%   4.8 2207s
 70348 66771 2978130.46 17435  606 4643206.17 2170559.22  53.3%   4.8 2210s
 70835 67278 2985756.36 17568  605 4643206.17 2170559.22  53.3%   4.8 2223s
 71100 67511 2988751.00 17636  606 4643206.17 2170559.22  53.3%   4.8 2226s
 71599 67999 2991742.53 17768  606 4643206.17 2170559.22  53.3%   4.8 2232s
 72068 68457 2995574.67 17889  594 4643206.17 2170559.22  53.3%   4.8 2237s
 72279 68699 2997195.31 17940  596 4643206.17 2170559.22  53.3%   4.8 2251s
 72739 69168 3014928.60 18054  596 4643206.17 2170559.22  53.3%   4.9 2256s
 73200 69639 3011013.24 18177  595 4643206.17 2170559.22  53.3%   4.9 2262s
 73715 70123 3009033.82 18310  597 4643206.17 2170559.22  53.3%   4.9 2267s
 73945 70388 3010978.61 18372  597 4643206.17 2170559.22  53.3%   4.9 2280s
 74440 70884 3015067.82 18500  597 4643206.17 2170559.22  53.3%   4.9 2286s
 74942 71391 3041257.64 18631  596 4643206.17 2170559.22  53.3%   4.9 2291s
 75488 71894 3034694.70 18775  596 4643206.17 2170559.22  53.3%   4.8 2306s
 75985 72380 3030796.15 18905  597 4643206.17 2170559.22  53.3%   4.8 2311s
 76470 72898 3034172.65 19031  597 4643206.17 2170559.22  53.3%   4.8 2316s
 76947 73373 3037771.47 19152  596 4643206.17 2170559.22  53.3%   4.8 2330s
 77640 74058 3041676.01 19299  595 4643206.17 2170559.22  53.3%   4.8 2336s
 78088 74478 3044488.73 19385  597 4643206.17 2170559.22  53.3%   4.8 2341s
H78489 74669                    4608800.2169 2170559.22  52.9%   4.8 2362s
 78491 74671 3071416.61 19470  596 4608800.22 2170559.22  52.9%   4.8 2366s
H78492 74671                    4575071.2867 2170559.22  52.6%   4.8 2366s
 78660 75023 3072298.25 19510  596 4575071.29 2170559.22  52.6%   4.9 2371s
 79066 75451 3074223.76 19597  596 4575071.29 2170559.22  52.6%   4.9 2377s
 79273 75654 3075201.24 19641  596 4575071.29 2170559.22  52.6%   4.9 2380s
 79685 75976 3055684.90 19728  597 4575071.29 2170559.22  52.6%   4.9 2385s
H79739 75976                    4510957.2651 2170559.22  51.9%   4.9 2385s
 80009 76386 3058009.91 19799  597 4510957.27 2170559.22  51.9%   4.9 2404s
 80208 76603 3059310.15 19839  597 4510957.27 2170559.22  51.9%   4.9 2406s
 80632 77001 3062223.03 19928  597 4510957.27 2170559.22  51.9%   5.0 2411s
 80960 77329 3082814.51 19995  594 4510957.27 2170559.22  51.9%   5.0 2415s
 81537 77882 3085502.77 20121  594 4510957.27 2170559.22  51.9%   5.1 2430s
H81598 77882                    4372058.3496 2170559.22  50.4%   5.1 2430s
 81911 78314 3070969.71 20196  597 4372058.35 2170559.22  50.4%   5.1 2435s
 82346 78740 3074042.05 20290  597 4372058.35 2170559.22  50.4%   5.2 2440s
H82775 79016                    4368347.0419 2170559.22  50.3%   5.2 2446s
 83048 79452 3078585.62 20429  597 4368347.04 2170559.22  50.3%   5.3 2462s
 83484 79891 3081782.44 20527  597 4368347.04 2170559.22  50.3%   5.3 2467s
 83713 80083 3083448.09 20578  597 4368347.04 2170559.22  50.3%   5.3 2470s
 84034 80410 3085799.60 20650  597 4368347.04 2170559.22  50.3%   5.3 2475s
 84486 80854 3088971.45 20747  597 4368347.04 2170559.22  50.3%   5.3 2494s
 84676 81109 3090369.67 20790  597 4368347.04 2170559.22  50.3%   5.4 2497s
 85156 81555 3102966.94 20889  597 4368347.04 2170559.22  50.3%   5.4 2501s
 85568 81973 3105242.31 20985  597 4368347.04 2170559.22  50.3%   5.4 2506s
 86027 82407 3100006.71 21085  598 4368347.04 2170559.22  50.3%   5.4 2527s
 86229 82674 3105427.67 21136  594 4368347.04 2170559.22  50.3%   5.4 2530s
 86745 83108 3105570.67 21270  594 4368347.04 2170559.22  50.3%   5.4 2535s
 87182 83605 3105711.63 21385  594 4368347.04 2170559.22  50.3%   5.4 2540s
 87676 84104 3105834.12 21516  593 4368347.04 2170559.22  50.3%   5.4 2560s
 88142 84572 3105968.58 21642  593 4368347.04 2170559.22  50.3%   5.4 2566s
 88394 84773 3106055.25 21707  594 4368347.04 2170559.22  50.3%   5.4 2570s
H88594 84773                    4320868.5361 2170559.22  49.8%   5.4 2570s
 88856 85299 3106167.07 21828  593 4320868.54 2170559.22  49.8%   5.4 2576s
 89121 85532 3106255.88 21895  594 4320868.54 2170559.22  49.8%   5.4 2595s
H89594 85901                    4318357.8458 2170559.22  49.7%   5.4 2600s
H89663 85901                    4318074.6330 2170559.22  49.7%   5.4 2600s
 89960 86382 3107112.13 22114  588 4318074.63 2170559.22  49.7%   5.4 2605s
 90442 86862 3107809.49 22240  586 4318074.63 2170559.22  49.7%   5.4 2610s
H90684 86921                    4316770.9247 2170559.22  49.7%   5.4 2628s
 90743 87123 3108137.67 22304  586 4316770.92 2170559.22  49.7%   5.4 2631s
 91195 87588 3132884.49 22422  586 4316770.92 2170559.22  49.7%   5.4 2636s
 91672 88097 3120970.93 22543  586 4316770.92 2170559.22  49.7%   5.3 2642s
 91919 88161 3115225.56 22606  587 4316770.92 2170559.22  49.7%   5.3 2645s
H91982 88161                    4310343.2440 2170559.22  49.6%   5.3 2645s
 92193 88651 3116558.44 22692  586 4310343.24 2170559.22  49.6%   5.3 2667s
 92473 88889 3117217.21 22767  586 4310343.24 2170559.22  49.6%   5.3 2670s
 92968 89413 3118349.11 22898  586 4310343.24 2170559.22  49.6%   5.3 2675s
H93235 89485                    4302401.7601 2170559.22  49.6%   5.3 2680s
 93483 89933 3119241.26 23046  583 4302401.76 2170559.22  49.6%   5.3 2687s
 93755 90188 3119489.46 23112  583 4302401.76 2170559.22  49.6%   5.3 2707s
 94010 90453 3119722.62 23174  583 4302401.76 2170559.22  49.6%   5.2 2710s
H94275 90455                    4294049.2273 2170559.22  49.5%   5.2 2714s
 94277 90682 3119866.79 23238  583 4294049.23 2170559.22  49.5%   5.2 2716s
 94750 91177 3120045.57 23354  583 4294049.23 2170559.22  49.5%   5.2 2722s
 95242 91660 3120128.82 23475  582 4294049.23 2170559.22  49.5%   5.2 2739s
 95482 91886 3121031.49 23532  577 4294049.23 2170559.22  49.5%   5.2 2742s
 95708 92124 3150027.53 23583  577 4294049.23 2170559.22  49.5%   5.2 2745s
 96168 92566 3150435.27 23697  577 4294049.23 2170559.22  49.5%   5.2 2750s
 96610 93007 3131299.49 23810  577 4294049.23 2170559.22  49.5%   5.3 2756s
 96829 93244 3133382.39 23866  577 4294049.23 2170559.22  49.5%   5.3 2773s
 97066 93485 3135493.27 23923  577 4294049.23 2170559.22  49.5%   5.3 2775s
 97383 93790 3140384.58 23995  580 4294049.23 2170559.22  49.5%   5.3 2780s
 98102 94529 3146475.62 24159  581 4294049.23 2170559.22  49.5%   5.3 2787s
 98351 94759 3148545.55 24215  580 4294049.23 2170559.22  49.5%   5.3 2805s
 98819 95225 3152258.25 24315  581 4294049.23 2170559.22  49.5%   5.3 2810s
H99119 95373                    4293081.1236 2170559.22  49.4%   5.3 2812s
 99420 95838 3157183.94 24448  581 4293081.12 2170559.22  49.4%   5.3 2816s
 99864 96274 3163545.70 24546  576 4293081.12 2170559.22  49.4%   5.3 2831s
 100313 96722 3164923.69 24656  575 4293081.12 2170559.22  49.4%   5.3 2836s
H100762 97051                    4291124.4832 2170559.22  49.4%   5.3 2841s
 101090 97472 3168458.53 24848  575 4291124.48 2170559.22  49.4%   5.3 2846s
 101513 97896 3170272.84 24953  573 4291124.48 2170559.22  49.4%   5.3 2868s
 101718 98117 3171209.46 25004  573 4291124.48 2170559.22  49.4%   5.2 2870s
H102159 98399                    4290069.4399 2170559.22  49.4%   5.2 2876s
H102220 98399                    4285330.0257 2170559.22  49.3%   5.2 2876s
 102447 98841 3175028.16 25201  571 4285330.03 2170559.22  49.3%   5.2 2881s
 102890 99288 3175128.26 25313  571 4285330.03 2170559.22  49.3%   5.2 2900s
 103343 99740 3175230.89 25427  568 4285330.03 2170559.22  49.3%   5.2 2905s
 103794 100196 3175324.48 25541  568 4285330.03 2170559.22  49.3%   5.2 2910s
 104479 100853 3179626.16 25711  570 4285330.03 2170559.22  49.3%   5.2 2931s
 104923 101323 3181215.12 25823  569 4285330.03 2170559.22  49.3%   5.2 2936s
 105344 101727 3182834.50 25936  568 4285330.03 2170559.22  49.3%   5.2 2941s
 105747 102134 3182992.62 26044  567 4285330.03 2170559.22  49.3%   5.1 2945s
 105956 102318 3183040.62 26101  567 4285330.03 2170559.22  49.3%   5.1 2963s
 106140 102531 3183086.03 26155  567 4285330.03 2170559.22  49.3%   5.1 2966s
H106353 102533                    4281423.3296 2170559.22  49.3%   5.1 2969s
 106355 102711 3183134.81 26213  567 4281423.33 2170559.22  49.3%   5.1 2971s
 106763 103145 3183251.69 26320  564 4281423.33 2170559.22  49.3%   5.1 2976s
 107186 103570 3183380.50 26434  562 4281423.33 2170559.22  49.3%   5.1 2982s
 107624 104034 3183513.94 26547  561 4281423.33 2170559.22  49.3%   5.1 3008s
 107856 104236 3184924.76 26604  561 4281423.33 2170559.22  49.3%   5.1 3011s
 108300 104716 3188682.47 26721  562 4281423.33 2170559.22  49.3%   5.1 3016s
 108741 105157 3192467.95 26839  563 4281423.33 2170559.22  49.3%   5.1 3021s
 109219 105615 3196423.86 26962  564 4281423.33 2170559.22  49.3%   5.1 3043s
 109437 105850 3207980.03 27018  562 4281423.33 2170559.22  49.3%   5.1 3045s
 109918 106291 3202249.39 27143  564 4281423.33 2170559.22  49.3%   5.1 3050s
 110531 106907 3212361.32 27302  560 4281423.33 2170559.22  49.3%   5.0 3073s
 110729 107079 3214680.17 27355  561 4281423.33 2170559.22  49.3%   5.1 3076s
 111096 107474 3218430.13 27457  561 4281423.33 2170559.22  49.3%   5.1 3080s
 111689 108080 3247555.68 27615  561 4281423.33 2170559.22  49.3%   5.1 3087s
 112075 108463 3227718.24 27721  563 4281423.33 2170559.22  49.3%   5.1 3109s
 112285 108678 3229645.45 27776  563 4281423.33 2170559.22  49.3%   5.1 3111s
 112711 109070 3244728.34 27886  566 4281423.33 2170559.22  49.3%   5.1 3115s
 113308 109666 3238828.88 28037  563 4281423.33 2170559.22  49.3%   5.1 3121s
 113685 110090 3241996.37 28127  563 4281423.33 2170559.22  49.3%   5.1 3142s
H113912 110092                    4277083.4246 2170559.22  49.3%   5.1 3145s
H113913 110092                    4275697.1503 2170559.22  49.2%   5.1 3145s
 114106 110539 3245606.48 28229  566 4275697.15 2170559.22  49.2%   5.1 3150s
 114579 111008 3249782.15 28347  566 4275697.15 2170559.22  49.2%   5.1 3155s
 115070 111494 3260115.16 28469  565 4275697.15 2170559.22  49.2%   5.1 3160s
 115316 111694 3256270.92 28530  566 4275697.15 2170559.22  49.2%   5.1 3182s
 115729 112117 3271516.73 28629  562 4275697.15 2170559.22  49.2%   5.1 3186s
 116142 112463 3263934.34 28724  560 4275697.15 2170559.22  49.2%   5.1 3191s
 116477 112737 3264012.18 28838  560 4275697.15 2170559.22  49.2%   5.0 3196s
 116671 112985 3264061.31 28899  560 4275697.15 2170559.22  49.2%   5.0 3216s
 117036 113443 3264171.74 28996  560 4275697.15 2170559.22  49.2%   5.0 3221s
 117481 113917 3264311.73 29110  559 4275697.15 2170559.22  49.2%   5.0 3225s
 117996 114407 3274735.39 29238  559 4275697.15 2170559.22  49.2%   5.0 3230s
 118229 114652 3276085.37 29295  559 4275697.15 2170559.22  49.2%   5.0 3250s
 118695 115116 3278856.37 29412  559 4275697.15 2170559.22  49.2%   5.0 3255s
 119399 115822 3285910.90 29588  558 4275697.15 2170559.22  49.2%   5.0 3262s
 119850 116264 3283336.59 29701  559 4275697.15 2170559.22  49.2%   4.9 3283s
 120086 116509 3284310.15 29757  558 4275697.15 2170559.22  49.2%   4.9 3285s
H120331 116561                    4273280.7677 2170559.22  49.2%   4.9 3289s
 120383 116803 3284593.46 29818  555 4273280.77 2170559.22  49.2%   4.9 3291s
 120833 117265 3285523.70 29940  555 4273280.77 2170559.22  49.2%   4.9 3296s
 121327 117732 3286355.32 30063  554 4273280.77 2170559.22  49.2%   4.9 3316s
 121758 118156 3286711.20 30163  554 4273280.77 2170559.22  49.2%   4.9 3320s
 122380 118785 3287308.93 30314  552 4273280.77 2170559.22  49.2%   4.9 3327s
 122800 119201 3287523.01 30415  554 4273280.77 2170559.22  49.2%   4.9 3347s
 123204 119609 3287895.48 30518  549 4273280.77 2170559.22  49.2%   4.9 3352s
 123664 120065 3287968.93 30633  549 4273280.77 2170559.22  49.2%   4.9 3356s
 124091 120491 3291062.83 30742  547 4273280.77 2170559.22  49.2%   4.9 3361s
 124549 120916 3317116.14 30856  546 4273280.77 2170559.22  49.2%   4.8 3375s
 125180 121415 3335787.65 31017  547 4273280.77 2170559.22  49.2%   4.8 3381s
H125236 121415                    4266974.8336 2170559.22  49.1%   4.8 3381s
 125435 121849 3310732.81 31091  548 4266974.83 2170559.22  49.1%   4.8 3385s
 125872 122264 3307053.86 31184  548 4266974.83 2170559.22  49.1%   4.8 3405s
 126458 122838 3310382.42 31326  548 4266974.83 2170559.22  49.1%   4.8 3411s
 126866 123215 3312657.82 31423  548 4266974.83 2170559.22  49.1%   4.8 3415s
 127453 123805 3315947.38 31563  548 4266974.83 2170559.22  49.1%   4.8 3434s
 127627 124023 3316954.81 31606  548 4266974.83 2170559.22  49.1%   4.8 3436s
 128263 124658 3320385.27 31752  548 4266974.83 2170559.22  49.1%   4.9 3441s
 128669 125076 3324467.56 31851  550 4266974.83 2170559.22  49.1%   4.9 3445s
H128898 125078                    4262323.6711 2170559.22  49.1%   4.9 3449s
 128900 125267 3324431.42 31908  550 4262323.67 2170559.22  49.1%   4.9 3451s
 129089 125505 3326263.71 31953  550 4262323.67 2170559.22  49.1%   4.9 3469s
 129327 125702 3327007.30 32013  545 4262323.67 2170559.22  49.1%   4.9 3471s
